number,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
15291,a2da86fa759178e9e58e54aa1a144e59,telephony,57,777,5,350,17,4,12
15292,dc09323879d5cfb7db6c25f6a439d5fd,furniture_decor,56,1892,7,3000,69,11,11
15293,bbaa976a69c3a1594ebc1fc560f62978,perfumery,46,489,1,728,23,15,16
15294,b200c3a6dbe2a96c1e2f1904361763db,perfumery,49,699,2,350,20,16,21
15295,62dbbad1385feb9b27edf72b31bc46e1,sports_leisure,58,702,1,550,20,20,20
15296,ba664def852b1416351aaf61e2c7b1a5,home_construction,59,1072,4,250,16,11,11
15297,a8c826857439e8ab8f66884dbb015915,construction_tools_construction,54,1510,1,300,16,9,11
15298,c55065b87cbfeb89e7714d838d588afd,bed_bath_table,50,256,1,2300,40,7,30
15299,02ed3b595447e948efc3eac897e4df0e,bed_bath_table,30,413,2,725,31,7,31
15300,498171cf871cdd1f5e7f8508884601b0,toys,33,917,2,600,52,15,20
15301,145978af3e89b318be0b717a0953649a,computers_accessories,56,295,3,150,31,3,28
15302,d59435f889321f310e2e71bdb3bd466a,housewares,44,595,1,900,30,30,30
15303,6358f5d1f8bea46b44615a9eaad26f81,bed_bath_table,54,565,1,700,16,10,16
15304,318026bb905cd235b62c2f2f4eace780,housewares,47,316,1,900,35,32,12
15305,85f1c33512bb37126e995ddf7de34cb9,watches_gifts,60,941,4,500,16,11,12
15306,f457c5f0c72ba4cae17636c5174add2e,computers_accessories,54,573,2,150,16,4,16
15307,d6ae8069e4a78b1dc1bfafc891a5c164,cool_stuff,42,2081,1,1650,35,46,21
15308,e7248872169a7ab67e20c182aaf17976,musical_instruments,60,327,1,5000,35,9,103
15309,59f17be62604541797d4df87ae80cf73,consoles_games,42,226,2,550,17,18,17
15310,d6354128c28cc56532ba7393d9373083,sports_leisure,38,203,1,1000,16,6,12
15311,8700d9f84733dce4550659a27300c5e5,computers_accessories,57,976,3,1350,30,5,22
15312,38ac7ec5736a1b9121e85a1e6bd68e39,watches_gifts,51,594,2,200,16,2,20
15313,2e5bddcf20a946aad0394cf0a62743f4,pet_shop,56,2824,1,1100,30,9,20
15314,5101f008a270fb10336de6703f32221e,bed_bath_table,54,503,1,2400,30,30,30
15315,ac5e0fcc8e524a2889013ad21cdd816d,auto,58,274,1,50,16,16,12
15316,90b58782fdd04cb829667fcc41fb65f5,office_furniture,34,794,1,7417,102,46,11
15317,0b5c6dd6ca91fd2a318e99749b0ea57d,housewares,63,429,3,700,30,5,25
15318,8abdb2ffbf92eb0bcdd82fce515fde6a,auto,57,1022,3,1800,34,40,19
15319,25055c4ea763803958c5c79b99a00439,computers_accessories,60,493,1,700,32,12,12
15320,6bbd7902820d4d6477f93b1d2b8370d9,fashion_bags_accessories,40,833,1,100,16,14,14
15321,a02d0123079f4ae96001ba2010d1a2df,construction_tools_lights,57,771,1,12000,45,35,45
15322,d9a5a0aa013c348c28ff4626ed6dba71,sports_leisure,60,2636,1,350,17,10,17
15323,f8da9c0748a30346a534634bbdc28bec,computers_accessories,59,576,1,100,16,8,12
15324,e717e613d0bde7828d469455c8058172,sports_leisure,46,541,1,50,16,24,13
15325,9c1f0d2a5ac55e11b4b90416a5b34223,housewares,58,961,2,1500,35,15,35
15326,f9d32dfeb09bfb527111ca6c7a06f2ee,bed_bath_table,47,729,1,2950,20,30,30
15327,7f723c53515b44e16b93397c4149afdc,bed_bath_table,57,284,1,9625,50,30,35
15328,b1c9363781fe50f33136564c9671c17e,sports_leisure,56,732,1,1500,20,20,20
15329,1e4aad71e70ec3236b054032c42d3494,telephony,55,73,1,200,20,20,13
15330,5dc5964f616fba91121740eb42a02845,consoles_games,28,413,1,200,19,2,14
15331,f0788219c3d63c6183bbca7699ca9608,garden_tools,53,785,5,400,30,10,20
15332,55af6f61ee17f7290ce7bb14b6e38a60,furniture_decor,59,1499,2,2650,105,3,70
15333,ef7f9080df1ef631941928033aa7b515,stationery,39,74,1,100,24,7,14
15334,52e07ce385c39e2c591f040dea409c23,signaling_and_security,32,727,3,5000,50,50,30
15335,f0cdabacd05bdca526b43e72376521ee,market_place,27,320,2,527,16,14,14
15336,b40f2e02089486d971fe39108eacc283,computers_accessories,58,1184,6,950,22,10,15
15337,35c5886c8fb424305569a555df688541,toys,60,622,3,650,22,4,32
15338,ff9fa77f938462abd16b53c0d934099f,sports_leisure,57,3469,1,300,21,19,19
15339,1a57fd59f51629d5eefcc5737fa74bad,luggage_accessories,57,380,2,338,22,25,23
15340,45cfee87da128a8f939226bedd92a72d,pet_shop,55,703,1,1500,50,30,33
15341,38d2319e71779e74d3f37e0f5cf8a5a5,fixed_telephony,56,2846,3,850,16,9,14
15342,7a8f85eacf670d2cae7b679ac8b7af8b,computers_accessories,51,305,2,400,20,5,12
15343,ef861dd8ed8359232c38b41e4249d55c,stationery,56,97,3,550,20,30,20
15344,57141561615b91d5fd2a630d16499212,stationery,41,278,1,3700,25,35,28
15345,1bb0f142789375f5709d08b2f2355c2b,bed_bath_table,52,289,1,4050,40,12,38
15346,35aa06ce9cf87fdcb9b19797c981c4a6,garden_tools,55,115,1,2067,33,14,15
15347,faa69a3ce59a6d1484410df55a93444b,baby,29,1450,3,700,20,9,14
15348,5c92f9ec6027c92a5293a46e9175e817,small_appliances,60,1201,1,600,28,21,22
15349,dc3503150b2bd7dbbb59168d88cd7550,luggage_accessories,45,218,1,600,47,10,31
15350,813a9ef2db7efff209973a335d043c0f,furniture_decor,59,2006,4,2950,69,11,11
15351,38560b1377928e08fecfe544848a0fb2,home_appliances_2,59,1101,2,400,16,7,16
15352,98f45ca7c8c275409c14c93996fdeb07,sports_leisure,32,1132,8,10200,105,15,28
15353,2c2b6a28924791234bd386bddb17512e,construction_tools_safety,56,498,1,1008,33,14,26
15354,08fb1fed44ecc852b3ab9363b00d1c03,telephony,58,734,4,350,17,4,12
15355,87f87c717c93f801e1a62367ce5ff63f,construction_tools_lights,59,657,1,2500,34,16,23
15356,be531a288d95e2b9ad1b314c7366fe81,sports_leisure,41,478,1,300,18,15,13
15357,6dc1e760dde478aea03467d92737a0a6,fashion_underwear_beach,61,359,3,300,17,9,27
15358,1c756cc8c5e3b4a2fcf83d1690f8084d,watches_gifts,51,329,3,1500,23,15,19
15359,c6f24451ab94c30ea2e17eb0d9ea5d9c,perfumery,55,602,1,550,16,2,11
15360,a917c40cbfcd114984034228fdb9cca4,health_beauty,43,396,1,2475,16,14,15
15361,26053aaf5e00b608f4c23cb924a284c9,pet_shop,57,550,2,10450,47,47,27
15362,3f0602cdcad0ac24d72b038103a3783e,auto,57,589,3,250,16,2,11
15363,ae53c522a4d40d61e15213aae5cef8d1,furniture_decor,38,672,3,2800,104,9,11
15364,f9cbe8bae385034b464b9e22491ff68a,housewares,54,575,2,1000,20,15,18
15365,97ac99fefa9cf4eb8f825136a89e8f40,telephony,63,3883,1,370,17,6,11
15366,ac32162917f9c1842336f4018493fb1d,pet_shop,41,606,3,300,16,11,16
15367,d189fbf8b5d79a670cebcaaad68d77b2,stationery,49,453,1,3000,30,10,30
15368,1434a45fb0e95dd43f674ddff1df8ca7,bed_bath_table,62,422,1,2000,35,10,25
15369,ba3c7887791624fd8c3fee460dcda417,pet_shop,40,617,3,500,24,11,24
15370,69a7ee112e7b63892ad5db80e4c3277f,market_place,35,1294,1,1150,21,34,34
15371,6fd82d8f842424334fedf31190e54d24,watches_gifts,60,160,3,250,16,2,20
15372,273bed0cd59a0b2ca2a0ebe0bd84769f,auto,56,1100,1,3600,30,10,20
15373,5a3f2f6e363dcc2277ba8df88f3a078c,housewares,39,530,1,10700,26,87,48
15374,f9fafac43d3416d92ecc303fdeb1743d,furniture_decor,51,1039,2,2,11,11,52
15375,a00c869d83a4d753088b7ca49ba6a74c,auto,55,160,1,1650,32,22,32
15376,bf359473d58e90d8fc29bf8f3d282ea9,art,37,606,1,350,28,4,22
15377,9093f710f0faaffe81ccb9dd1845ac9e,housewares,39,2294,1,363,60,6,11
15378,c714f103a677fbcc818799ae0fcda11a,electronics,59,1392,10,2100,25,9,32
15379,d061d81f407dcbadbe325a56a93d80a3,consoles_games,29,361,1,110,20,3,18
15380,f48b7a74ac33f4a15d4dcf0b549ec7a8,auto,59,651,5,5300,78,4,47
15381,e2e9a22be498ad23b97170cbc20c477c,auto,39,360,1,14350,63,63,21
15382,b7bea0eb38a6cd6e90c00c9bc6422193,watches_gifts,56,458,3,350,25,16,16
15383,ba1b78ee2d24870c2bb5c4be33af89eb,watches_gifts,45,1181,4,450,16,11,12
15384,a56b51724402d77b13ba844e67130c4a,construction_tools_construction,57,621,1,367,38,21,23
15385,9d324850c39429150aa7f4524983e167,auto,58,650,1,27100,50,50,50
15386,4949f8037e2f24cc40f3065a13aa0660,auto,60,744,1,500,20,15,15
15387,0587bd8ea43108a16104b1430c15b283,housewares,42,799,4,9950,31,61,31
15388,e1c0a39b7f806727ea5121c60035ed3c,computers_accessories,37,499,1,200,18,9,16
15389,9faf2a1491be3cd2faa18a0853a336a1,housewares,42,969,1,1100,16,30,11
15390,e7e5d8fc71b667111b189de539ca043b,perfumery,40,1239,1,130,16,4,11
15391,70ee0739ffd7d0eab9ceed83eae56374,sports_leisure,57,863,1,3800,28,30,25
15392,09f80ba142f03fa8ccc8d62ff68b6d1d,computers_accessories,36,499,1,800,18,9,16
15393,c675a92a4c74be0ba60aa506ae21e47a,stationery,60,1304,1,350,18,23,16
15394,5dee2c14e1989141e15d341d4c62d72a,sports_leisure,56,859,1,353,23,15,16
15395,0609678aec06f28cd8e177550d26e73b,bed_bath_table,51,394,1,1400,20,30,26
15396,1166bc797ddf5fb009c376d133f61204,housewares,55,65,3,1100,36,20,20
15397,6feea907f9f949ce09d7d8ed626fd89a,furniture_decor,32,236,4,1000,21,11,16
15398,4f288e27579d68e616d2712ad669f99e,cool_stuff,26,622,1,383,17,9,13
15399,366655b7359eec947f873c83398a2548,bed_bath_table,51,430,1,300,16,10,16
15400,152fb81ee80836f3a26b06fa79a6749d,auto,54,214,3,350,20,20,20
15401,441571d37eb4c02c1686c4a2cff8a8e5,baby,60,1797,5,850,68,8,13
15402,4ca1bfda77dc7aef2433d6818bd53f08,furniture_decor,48,805,6,1300,38,12,22
15403,7634da152a4610f1595efa32f14722fc,perfumery,42,480,1,200,16,10,15
15404,b2680b3b7e17d0d97f9f59a28b8fc54a,health_beauty,40,1749,1,1650,17,28,19
15405,03a20f79e4c056b48ce29b3e30beb0fb,furniture_decor,63,1700,1,700,60,11,20
15406,22bb87b27484c91c055cca7fd6d0793a,furniture_decor,57,207,4,2200,32,5,22
15407,29d2735be03e1169db0545c3741c74e5,computers_accessories,35,770,3,200,16,6,14
15408,e686dd2e91daebfb0bd2a43ab3f5d803,furniture_decor,53,1987,3,2500,65,8,45
15409,805fb04b1eee16776d3ff45a40a30044,office_furniture,58,1295,2,3875,35,52,34
15410,05af73bb3143cbc5233c1cdff4a767b5,furniture_living_room,28,102,2,2700,47,6,47
15411,68fda662b16d76fbfc062c124171a29d,health_beauty,58,161,1,200,25,6,15
15412,ccc4bd1600ccbb62e417409efc8301c2,cool_stuff,33,1295,1,250,28,20,16
15413,66b5c5aebf9e74e8311c2c1955e04322,furniture_decor,43,175,1,1500,37,27,37
15414,4f71868d83b41619b1159399663a0e67,bed_bath_table,56,608,1,11500,50,25,25
15415,20dd7f59c8d37692cd7aabe00f3af998,health_beauty,52,1709,1,625,29,20,24
15416,192f2d6f10ae35f57a57be5fc1ae7d56,toys,37,724,1,600,25,12,40
15417,bc0f87cb8c6b5a23d3ab6aeb91b34273,auto,60,3575,2,200,20,4,16
15418,e727f4d8f80efebd371b5e2fb9e5170c,watches_gifts,54,537,1,2225,29,4,26
15419,04c48a5fe31aedc4ef3896c005fd483c,perfumery,36,574,1,449,19,14,14
15420,1eca63a94a93dad2e0d65d2a29635d3e,sports_leisure,57,576,1,1500,26,18,18
15421,fca2e81c23d935ea664ac286eb86ccf5,perfumery,45,522,1,200,22,7,14
15422,3ebbc0870d51b62783c45e0e61ccb78d,bed_bath_table,47,1415,1,400,18,8,18
15423,7946cc9288ba7328ba3f7ef55c146d70,pet_shop,33,299,5,500,20,10,20
15424,e71ce72b19b83080d97cf4f06c90d096,sports_leisure,57,1537,5,400,30,16,16
15425,46c57742071cc875558cc230df1aa9a4,watches_gifts,56,364,1,575,23,5,21
15426,c5d2126afe1fab68d8a8ada87a270d1b,computers_accessories,33,276,1,400,18,9,16
15427,5dec2dcbfce3ac5801e5ce0d2a0943f2,perfumery,32,876,5,300,16,16,16
15428,64ea282a67530101b655f890b4ac8e90,bed_bath_table,50,176,1,300,45,15,35
15429,43f1e9b31236ad9ef63197b36bf00dbc,housewares,50,746,1,100,22,6,11
15430,6768450f8156d15d2eea50dbf509794f,health_beauty,37,634,2,200,17,8,12
15431,94396cdadbac626041d3349bc6bbc558,bed_bath_table,48,302,2,350,45,16,20
15432,41efcebbf66be85fb74f7116bda2207d,auto,59,695,6,2525,56,11,32
15433,1f343ac0c965c5088a9d3c0c65c30f67,housewares,54,244,1,750,55,8,23
15434,c9dcb2deb4a49214eb9e72aafd096eef,toys,58,1089,1,2650,39,17,39
15435,5af87403ae95da1184c5035ef7e10c07,dvds_blu_ray,59,751,1,200,20,2,14
15436,77aadda8f3636c56d2e32ebf735426ba,luggage_accessories,60,680,2,1500,41,15,29
15437,b71e22caa2e31ed1309fd01850d79ea4,,,,,2900,45,10,30
15438,3e7d7087ff8bbc0e9568b56ba3504a34,health_beauty,44,519,1,700,27,9,18
15439,cf0279aeb9c687e52ec8b0e72bb318da,cine_photo,59,1431,5,600,16,12,16
15440,9d6bf1b7a541b5205e4fd5aa40282f33,watches_gifts,58,662,2,250,16,11,11
15441,98abb12338c3652fceb5a9a5e06c7f2b,auto,57,651,5,4200,77,4,47
15442,b96665121d5d14f5da703d30f116a56c,computers_accessories,55,412,1,643,27,19,25
15443,c32b7bfeed5a912b80e7e1fd8df8c95f,housewares,43,76,5,200,18,4,12
15444,78f0b865be4544337ce887646fb06de4,health_beauty,58,433,1,200,20,20,20
15445,537652d95702108d6f9a55852ba97228,telephony,47,315,1,100,19,4,11
15446,60963bbf9e011d8eec21c515ff623fba,housewares,56,345,1,900,25,9,23
15447,2d191ba244bc61826d3c6c2464969b7d,auto,59,651,5,4400,78,4,47
15448,724fe07643503d3d092cd5017207c164,bed_bath_table,59,521,1,800,29,9,22
15449,b6bcda8f7c2501c62c8dc56a89da666e,housewares,35,446,2,600,20,10,13
15450,c777b9591e90c49e0745efb1051789ca,sports_leisure,50,256,1,200,20,20,20
15451,84e70cf0e12330211231e552fd3fc930,fashion_bags_accessories,52,1400,2,200,16,2,11
15452,c88e123d9b0b4aca866a9ed646b7a72f,bed_bath_table,50,704,2,2908,67,15,48
15453,f6bd09259655a78e706a0caa947299db,furniture_decor,45,568,1,300,35,10,35
15454,e90eaf827c96655742e955fd615026ca,health_beauty,32,2154,1,1650,30,12,16
15455,9060e916ed476d0269ad330786a201ee,housewares,28,152,8,3000,57,22,20
15456,9b1e33523029f6bde0a3fbe99d793cf4,cool_stuff,48,728,2,83,22,10,16
15457,6eae8bb77df405fcfe9161b1d694f70c,bed_bath_table,57,248,1,1000,16,10,16
15458,3c5559ffe829dd89665484c98f0c4e18,consoles_games,55,783,1,683,20,14,17
15459,8ddf5554f2617f6324e26cb41a35f41a,health_beauty,44,3435,1,400,16,2,11
15460,fd78812672eb8dd819fad93951bdbe64,health_beauty,60,630,2,187,12,7,8
15461,5cf189f48af24c605a16bcdb701df823,bed_bath_table,46,556,1,750,45,15,35
15462,20d6d5469584eb71125803455ccf914a,telephony,57,828,2,350,17,4,12
15463,2d65aa8c163f7a8dca8c8f51d8f0e95c,sports_leisure,54,328,1,233,20,18,18
15464,d51e2b908fe3ce35d84e77bf5da363d8,fashion_bags_accessories,54,577,5,300,22,13,22
15465,cc7ab11ca8cd1a04b25d30609458ab48,furniture_decor,54,2944,2,1400,53,8,11
15466,fad9c24cf8c042a01ea0f381957f9ea5,cool_stuff,31,2101,4,500,16,6,16
15467,7f0c80d54ee3b7b11646f4eb9a087d69,housewares,53,193,1,9800,40,40,50
15468,494822838e3883190a3b0834d5124c02,fashion_sport,54,511,2,150,16,12,12
15469,c56ecdd06c754c22fc5c5245d9502e30,health_beauty,60,1064,2,200,16,8,11
15470,589d0ec4c794dd688991c0f539f9e015,pet_shop,62,696,2,200,20,10,20
15471,fc35f167625d74f06ad5e5e643172cb9,watches_gifts,63,258,9,200,18,10,18
15472,b3bce4552b02817249347cc257c9e61a,watches_gifts,59,374,7,200,16,2,11
15473,a4c1d75f5db22319df894cf3f4609b81,pet_shop,53,1121,5,450,40,20,30
15474,9cf421049bcfaf6983bf0dfb40831a03,art,59,2165,2,600,20,10,15
15475,c9b8a74a8865b966e660cc1f7b4e32a9,bed_bath_table,59,273,1,18050,16,10,16
15476,a12fc4a1c79238df0015e1a0c48f0314,bed_bath_table,56,189,1,1500,46,3,34
15477,5fb00b8c5c7ec5ea3a19223f6e8d6b40,baby,31,819,2,400,56,2,69
15478,20ec8e42e1022b8e6081e58608d0937d,sports_leisure,37,248,1,1100,27,9,14
15479,209f718c43a6b301bd760948b9342b7a,auto,56,823,4,450,35,5,35
15480,75f95431890ea981914bdb4772341221,furniture_decor,60,920,3,250,18,9,14
15481,b00a5c58d3c4139cf67ccae61feb43f8,auto,53,1145,6,3500,53,43,11
15482,97b72ed1900f2af848c76555d62033de,home_appliances,60,575,1,14050,55,19,46
15483,af37cff523f7bacc47bc01c5674bf4b4,health_beauty,25,1958,1,150,20,20,20
15484,b81acdcca96f82c5ee01cb299f086a91,bed_bath_table,53,785,1,1250,35,10,20
15485,83aa64e20d0f6182c135bf2b63817726,furniture_decor,34,766,3,500,20,15,20
15486,7c433a3314f8ce018f386af369d96d61,construction_tools_lights,52,498,4,525,23,11,23
15487,42540fea6f9b72c5c6f0e426b733cf08,bed_bath_table,31,1325,2,200,25,5,20
15488,4299cf45bc9aa8ef5bd9337035c286e5,perfumery,60,499,1,700,30,10,30
15489,a3451244906bcab69b25de035b3ee0a2,garden_tools,33,540,2,725,30,9,27
15490,2f0ea37228e35c052271f5617038986b,sports_leisure,58,1484,5,1150,40,20,20
15491,5176d8670222d50ebbe4d4c5dfba2b49,electronics,44,86,1,125,18,8,12
15492,9df0e8a7eef2a38b74e6d5c0e224b11f,furniture_decor,31,635,1,28600,41,43,91
15493,665fa52751d42dabaebad0435662fe13,cool_stuff,50,106,1,525,15,29,33
15494,ec57a06e82b65a87a440f8b31b987993,housewares,57,394,1,1350,30,30,30
15495,85fd14e978b92176dd210c046abc3540,sports_leisure,60,1201,1,200,16,16,16
15496,87290188bdd2822babc1331bb6bca5e2,housewares,42,42,4,1900,24,21,15
15497,7d1f165a4a03757ada8c56e9aba9fb41,furniture_decor,52,500,1,8200,30,30,30
15498,f18d999ffda9dade91f3c1b0fb9c7f83,health_beauty,35,206,1,338,20,14,19
15499,7cb52b1fc31186f200f2ad70fef8d3e4,,,,,200,16,2,20
15500,7e714054e1e6cae6dc91cff8ce0bb99f,watches_gifts,58,705,1,400,28,10,18
15501,214f3ddd6bf0b37fcc394a822e319a30,health_beauty,60,918,1,100,22,3,15
15502,da36ad55cf57ddbc83ed6cd00f819dec,telephony,44,2408,5,450,20,10,15
15503,06bc992f73d96cb1ada2073554130d45,auto,39,766,1,1133,17,11,13
15504,1f49bc80950157ddb33dfad044f20be7,auto,58,717,5,1100,23,7,38
15505,c18dfe3165eaa55de9ec8f462cd7556f,bed_bath_table,56,329,2,500,30,10,30
15506,6f131ac9054143dd944b2d037fd0a36b,consoles_games,56,1182,4,617,21,12,17
15507,6001f761aeace35d6f7a724813b4a098,baby,60,1222,2,500,25,12,20
15508,ac1edb0e0a6743cc20e6277ecfc1caf2,books_imported,51,470,2,400,16,8,11
15509,6a3bbf3124c96579f7cd0b2519490cd2,bed_bath_table,46,491,2,1500,50,16,16
15510,037aab5faf8d9120659b7c8ea3cf4c12,health_beauty,29,2706,1,15500,55,40,40
15511,e4fd9d0fab1ed76076f69786a9b767de,electronics,52,1829,3,960,30,8,22
15512,ba6c0daba35afe2ee11400da4ec7b3a4,health_beauty,48,1247,2,1050,20,10,20
15513,d103baa8d35783ff2772704ed17ddd45,fashion_bags_accessories,53,553,5,250,16,2,20
15514,f7a5131ee6e422257630fe35c9b7875a,sports_leisure,51,1229,1,28500,105,65,25
15515,0db04bfc9ca0d0dc2c530e7f2d023160,furniture_living_room,58,1116,2,3325,30,11,30
15516,9a55374d155f754b8e04eea54625b358,watches_gifts,47,800,1,750,18,11,13
15517,5096c7c3620e53dda164502e228d4779,,,,,400,19,8,13
15518,7f5a2ea09fee327672a7cf2f97d40242,bed_bath_table,56,371,2,1250,25,10,25
15519,28e1e01400863d6035542c650bc72be4,baby,59,451,3,10400,79,23,23
15520,37f9b5f1e37fc317e03a93b80915992b,office_furniture,63,1173,1,10500,52,50,16
15521,c413fa08b405af6edb9d49e85e241c08,telephony,37,326,2,100,18,4,12
15522,5d5a63339d6a39230bf2a276e8f8fe1c,sports_leisure,56,646,1,400,27,9,14
15523,b09695c98d949d39cea25c5abb049fa8,computers_accessories,59,149,2,450,20,15,16
15524,e57549e5119d3af0cef6f900464dc99c,garden_tools,48,1103,1,800,16,8,23
15525,7650dd3b2dc10798a8cbccc78d9e6e3b,baby,56,799,2,2300,31,34,21
15526,52f07ac86d3153309c1695744f846ee1,auto,60,1690,3,600,21,18,13
15527,83f1e78f8eb4284eb7d20f5dc04923d9,furniture_decor,50,635,1,1050,30,35,30
15528,5c692818d313aa12864b48ac0c2472c2,watches_gifts,56,167,3,200,16,2,11
15529,d812e997fd9190feab9f82b6af7e20de,cool_stuff,60,2887,4,550,16,14,20
15530,b67a7d0ef75f52b4b76368927a3037f9,watches_gifts,29,138,1,488,19,12,15
15531,b5e6b27f639ae171cc308c3d8207f85a,sports_leisure,46,670,4,1200,20,20,25
15532,f41f2bc23bbc617dd7fe3bbe1168754a,luggage_accessories,56,302,2,950,42,22,26
15533,12f996b4a20f364ff8b53e086e0bff8c,electronics,49,1130,1,148,17,15,15
15534,498f5440a31fbbe53a970262af00cd5b,baby,50,168,1,250,18,8,18
15535,03624ffc0958f7ea385b6d4e088532b0,health_beauty,38,665,1,153,23,24,22
15536,81f063a76f382b3665b2b1fd0dd0aad0,baby,41,728,7,8200,50,28,35
15537,e25a1bed3de19f42a0719cff1c771436,bed_bath_table,57,677,1,1250,19,17,22
15538,8de310188938fc8abfe1aa7ee927ccd2,sports_leisure,58,398,2,200,20,10,11
15539,a8e7b3f6db5b8a460082c9982f9337c2,sports_leisure,35,128,1,125,16,7,14
15540,22092edc4bf1615d12bbc3ab17d3d600,stationery,51,590,1,3270,23,25,16
15541,7c10008aef9fdc1807eb46f191a8ce16,sports_leisure,35,464,2,1100,50,20,20
15542,8b27cbcf8e5472830ab6ec2bd7a6b867,housewares,49,409,1,2600,62,42,13
15543,b365e38a72a4fa2b2cd83e14c0b51754,sports_leisure,55,439,4,400,24,17,20
15544,9bc5cc0e165e23d3f4824e7b02fb16e3,luggage_accessories,58,855,7,1150,35,14,29
15545,0cf573090c66bb30ac5e53c82bdb0403,telephony,26,108,1,128,15,8,13
15546,bcfc64e7adc6e1ce2030d71e1af79a3e,food_drink,48,587,1,200,16,11,12
15547,f70dd37d94cc7026ca198b9d7574c7bc,food_drink,43,731,2,1350,28,15,20
15548,acb60b96f61ac79607171d1799852744,baby,35,655,1,200,16,14,16
15549,9372674c33091b1a6cbcb8ddb9c6f073,furniture_decor,60,458,1,900,30,4,20
15550,fd28b464cf1660a67606f7b48c8c38c6,bed_bath_table,54,497,4,700,32,11,23
15551,bdfa2e2829c9ce3595af56cec003e9e2,sports_leisure,32,426,2,1067,30,29,27
15552,301b4cdcb73666033d7c96fcb1fc758d,tablets_printing_image,47,622,5,550,32,27,40
15553,cb0323c2102abd70d084c531993f8a70,perfumery,56,792,1,250,20,20,20
15554,f47a59657acd7239633ace1a5bd79551,health_beauty,48,934,2,150,20,10,15
15555,08eada1514424f37cd0704a5f45c1e07,watches_gifts,58,659,2,450,21,14,14
15556,e8c111b515e74b1cbbad7b86099bf637,housewares,58,1033,1,600,55,18,37
15557,267916420e3477d543e8db15decad252,pet_shop,55,1077,1,1150,20,90,20
15558,240735529a8d46a6878d8c99fc648867,sports_leisure,32,1132,8,10200,105,15,28
15559,855dffd36eee356101b672374d00e96f,home_confort,36,1564,5,4775,40,20,60
15560,9ddc4249779322828f89d2a9c04f7ee1,auto,54,699,1,1277,30,25,27
15561,c4369b26f349bc301a680a89415b1344,sports_leisure,57,1573,1,728,21,18,15
15562,6729125daaaa8f2a7e805335437fbc96,toys,38,269,1,800,40,30,30
15563,f646af315b0f3a597f69213537ca2199,furniture_decor,55,928,1,600,17,17,17
15564,15c078f58e790a7618352d6cc1571025,furniture_living_room,43,807,1,11300,50,20,50
15565,a4d44eb9f68b301db3a15c9a346f395c,luggage_accessories,56,730,3,3700,37,42,39
15566,ee300c0281d54f57ed53d622f7e8dbff,air_conditioning,33,824,1,1000,53,16,11
15567,4e8d35f24bf710e87a6392ad7c3b011b,health_beauty,56,1154,2,410,16,9,13
15568,aa8e397582b49721494b929b3216b41f,sports_leisure,47,1199,3,200,30,5,16
15569,827c4a77226a3e7ef259d61eaa775df9,furniture_decor,54,439,2,1300,30,25,25
15570,4247b4b7b6026cb234f47c0b95193997,bed_bath_table,59,539,2,3550,45,15,35
15571,c139b099cfb2e693fba282b4cfcb5fe3,garden_tools,43,84,2,300,16,6,11
15572,c9da1aa6e29221a1aabf1131aa2134e8,fixed_telephony,35,984,3,290,17,8,13
15573,56d1d1451e981bbe43a2301a11ebef1a,watches_gifts,57,569,1,250,16,11,11
15574,45db1cf7c08c21a37f3218e88943061f,perfumery,31,895,1,350,19,4,19
15575,88e59749c8b39fd1a9b7458147e0dc62,housewares,46,686,2,4100,55,16,30
15576,9a442e31dcb07042eca00d73c1933880,fashion_bags_accessories,58,719,2,350,16,2,11
15577,3233e8613bf77f2e1609d3cafa2a25fc,electronics,51,871,5,500,20,5,12
15578,b2cc0b2e9899ab21cf41e3708c285d88,health_beauty,44,2339,1,3250,26,33,12
15579,7053801e678b47c7ff38186602188679,toys,40,789,1,447,25,8,26
15580,f18b61c54f1919ffa99c7ed775df2912,furniture_decor,58,598,1,200,35,10,25
15581,b7a64f15c532c9eacbaa11cbef1bc969,furniture_decor,58,599,1,18800,60,70,60
15582,c59e6dced23214126ac972a4a4525e87,sports_leisure,40,1135,1,1155,21,22,18
15583,d5d6b56db7971e5aeb2c676fa9821d65,bed_bath_table,56,691,1,2150,16,50,40
15584,7e80d387f36fafdb1fb2a6905060e2af,sports_leisure,27,624,1,491,16,12,13
15585,b42e79652dbc591a49bdd2f577b57dab,stationery,53,521,4,300,21,10,15
